bootstrap_id,is_bootstrap,label_ratio,macro_f1,original_mean,original_std,strategy,f1_gain,relative_improvement,efficiency,performance_retention
570,True,5,57.67528737816491,58.3,2.1,linear_probe,42.67528737816491,284.5019158544327,8.535057475632982,69.23804006982583
571,True,5,61.055165851005285,58.3,2.1,linear_probe,46.055165851005285,307.0344390067019,9.211033170201057,73.29551722809758
572,True,5,58.973650024458635,58.3,2.1,linear_probe,43.973650024458635,293.15766682972423,8.794730004891727,70.7966987088339
573,True,5,58.70750908157233,58.3,2.1,linear_probe,43.70750908157233,291.3833938771489,8.741501816314466,70.47720177859824
574,True,5,55.63287171370473,58.3,2.1,linear_probe,40.63287171370473,270.8858114246982,8.126574342740946,66.78616052065394
575,True,5,58.90260729403359,58.3,2.1,linear_probe,43.90260729403359,292.6840486268906,8.780521458806717,70.71141331816757
576,True,5,56.55289467326165,58.3,2.1,linear_probe,41.55289467326165,277.0192978217443,8.31057893465233,67.89062985985792
577,True,5,56.95960627429016,58.3,2.1,linear_probe,41.95960627429016,279.7307084952677,8.391921254858032,68.37887908078051
578,True,5,56.58771118053614,58.3,2.1,linear_probe,41.58771118053614,277.25140787024094,8.317542236107228,67.93242638719825
579,True,5,56.06090664301163,58.3,2.1,linear_probe,41.06090664301163,273.7393776200775,8.212181328602325,67.30000797480388
580,True,5,62.76201994633561,58.3,2.1,linear_probe,47.76201994633561,318.4134663089041,9.552403989267123,75.34456176030686
581,True,5,61.095812030175644,58.3,2.1,linear_probe,46.095812030175644,307.30541353450434,9.219162406035128,73.34431216107521
582,True,5,62.33277175450294,58.3,2.1,linear_probe,47.33277175450294,315.5518116966863,9.466554350900589,74.82925780852695
583,True,5,55.73192045893331,58.3,2.1,linear_probe,40.73192045893331,271.54613639288874,8.146384091786661,66.90506657735091
584,True,5,58.44963287481287,58.3,2.1,linear_probe,43.44963287481287,289.6642191654192,8.689926574962573,70.1676265003756
585,True,5,55.583633987071394,58.3,2.1,linear_probe,40.583633987071394,270.5575599138093,8.116726797414278,66.72705160512773
586,True,5,56.83904075788616,58.3,2.1,linear_probe,41.83904075788616,278.92693838590776,8.367808151577233,68.23414256649
587,True,5,56.37193333482519,58.3,2.1,linear_probe,41.37193333482519,275.81288889883456,8.274386666965038,67.67338935753324
588,True,5,60.903126413527275,58.3,2.1,linear_probe,45.903126413527275,306.0208427568485,9.180625282705455,73.11299689499073
589,True,5,57.4679176759863,58.3,2.1,linear_probe,42.4679176759863,283.119451173242,8.49358353519726,68.98909684992354
590,True,5,60.54359660075743,58.3,2.1,linear_probe,45.54359660075743,303.6239773383829,9.108719320151486,72.68138847629943
591,True,5,59.56865386813588,58.3,2.1,linear_probe,44.56865386813588,297.12435912090586,8.913730773627176,71.51098903737801
592,True,5,63.13764137942005,58.3,2.1,linear_probe,48.13764137942005,320.9176091961337,9.62752827588401,75.79548785044425
593,True,5,55.193167131406575,58.3,2.1,linear_probe,40.193167131406575,267.9544475427105,8.038633426281315,66.25830387923959
594,True,5,60.944389803552276,58.3,2.1,linear_probe,45.944389803552276,306.29593202368187,9.188877960710455,73.16253277737368
595,True,5,60.70752582784152,58.3,2.1,linear_probe,45.70752582784152,304.71683885227685,9.141505165568304,72.87818226631636
596,True,5,56.255904440143226,58.3,2.1,linear_probe,41.255904440143226,275.0393629342882,8.251180888028646,67.53409896775898
597,True,5,60.41498000659363,58.3,2.1,linear_probe,45.41498000659363,302.7665333772909,9.082996001318726,72.5269868026334
598,True,5,59.00590442235508,58.3,2.1,linear_probe,44.00590442235508,293.37269614903386,8.801180884471016,70.83541947461595
599,True,5,57.82229985409784,58.3,2.1,linear_probe,42.82229985409784,285.481999027319,8.564459970819568,69.41452563517149
600,True,5,56.5697354773588,58.3,2.1,linear_probe,41.5697354773588,277.1315698490587,8.31394709547176,67.9108469115952
601,True,5,56.789870151956706,58.3,2.1,linear_probe,41.789870151956706,278.59913434637804,8.357974030391341,68.17511422803926
602,True,5,62.604605401150444,58.3,2.1,linear_probe,47.604605401150444,317.3640360076696,9.520921080230089,75.15558871686729
603,True,5,58.30143391981071,58.3,2.1,linear_probe,43.30143391981071,288.6762261320714,8.660286783962142,69.98971659040902
604,True,5,59.94247300321606,58.3,2.1,linear_probe,44.94247300321606,299.6164866881071,8.988494600643211,71.95975150446105
605,True,5,56.639111298498136,58.3,2.1,linear_probe,41.639111298498136,277.5940753233209,8.327822259699627,67.99413121068204
606,True,5,56.662308812934555,58.3,2.1,linear_probe,41.662308812934555,277.7487254195637,8.332461762586911,68.02197936726837
607,True,5,60.57216809942488,58.3,2.1,linear_probe,45.57216809942488,303.81445399616587,9.114433619884975,72.71568799450766
608,True,5,55.46588995574178,58.3,2.1,linear_probe,40.46588995574178,269.7725997049452,8.093177991148355,66.58570222778125
609,True,5,57.42805108739893,58.3,2.1,linear_probe,42.42805108739893,282.85367391599283,8.485610217479785,68.94123779999872
610,True,5,58.37145756325168,58.3,2.1,linear_probe,43.37145756325168,289.14305042167786,8.674291512650337,70.07377858733696
611,True,5,58.53388246386411,58.3,2.1,linear_probe,43.53388246386411,290.2258830924274,8.706776492772821,70.26876646322222
612,True,5,57.92390410146607,58.3,2.1,linear_probe,42.92390410146607,286.15936067644043,8.584780820293215,69.53649952156792
613,True,5,59.13122154030144,58.3,2.1,linear_probe,44.13122154030144,294.2081436020096,8.826244308060287,70.98586019243871
614,True,5,59.754997087217404,58.3,2.1,linear_probe,44.754997087217404,298.366647248116,8.95099941744348,71.73469038081322
615,True,5,59.84273884546459,58.3,2.1,linear_probe,44.84273884546459,298.95159230309724,8.968547769092918,71.84002262360694
616,True,5,56.22981200179756,58.3,2.1,linear_probe,41.22981200179756,274.8654133453171,8.245962400359513,67.50277551236202
617,True,5,57.70327429434953,58.3,2.1,linear_probe,42.70327429434953,284.68849529566353,8.540654858869905,69.27163780834277
618,True,5,60.809002009941565,58.3,2.1,linear_probe,45.809002009941565,305.39334673294377,9.161800401988312,73.00000241289504
619,True,5,60.17875909390513,58.3,2.1,linear_probe,45.17875909390513,301.1917272927009,9.035751818781026,72.24340827599656
620,True,5,55.416995151889765,58.3,2.1,linear_probe,40.416995151889765,269.4466343459318,8.083399030377953,66.52700498426142
621,True,5,59.03810779073962,58.3,2.1,linear_probe,44.03810779073962,293.58738527159744,8.807621558147925,70.87407898047974
622,True,5,54.14572697631289,58.3,2.1,linear_probe,39.14572697631289,260.9715131754193,7.829145395262579,65.00087272066374
623,True,5,58.39856329432677,58.3,2.1,linear_probe,43.39856329432677,289.32375529551183,8.679712658865354,70.10631848058436
624,True,5,62.28531073516655,58.3,2.1,linear_probe,47.28531073516655,315.2354049011103,9.457062147033309,74.77228179491783
625,True,5,56.309425293735124,58.3,2.1,linear_probe,41.309425293735124,275.39616862490084,8.261885058747025,67.5983496923591
626,True,5,56.547921604467675,58.3,2.1,linear_probe,41.547921604467675,276.9861440297845,8.309584320893535,67.88465978927692
627,True,5,59.904462541303005,58.3,2.1,linear_probe,44.904462541303005,299.3630836086867,8.9808925082606,71.91412069784275
628,True,5,55.06011681805974,58.3,2.1,linear_probe,40.06011681805974,267.0674454537316,8.012023363611949,66.09857961351709
629,True,5,56.971214437241414,58.3,2.1,linear_probe,41.971214437241414,279.8080962482761,8.394242887448282,68.39281445046988
630,True,5,59.55252638892168,58.3,2.1,linear_probe,44.55252638892168,297.0168425928112,8.910505277784335,71.49162831803324
631,True,5,56.96799971985225,58.3,2.1,linear_probe,41.96799971985225,279.786664799015,8.39359994397045,68.38895524592107
632,True,5,57.80446302685696,58.3,2.1,linear_probe,42.80446302685696,285.36308684571304,8.560892605371391,69.39311287737931
633,True,5,59.86278999166157,58.3,2.1,linear_probe,44.86278999166157,299.08526661107715,8.972557998332315,71.86409362744487
634,True,5,59.185246775426776,58.3,2.1,linear_probe,44.185246775426776,294.5683118361785,8.837049355085355,71.05071641707896
635,True,5,58.86031863222034,58.3,2.1,linear_probe,43.86031863222034,292.40212421480226,8.772063726444069,70.66064661731134
636,True,5,57.58784321353291,58.3,2.1,linear_probe,42.58784321353291,283.91895475688614,8.517568642706582,69.13306508227241
637,True,5,59.0771283420648,58.3,2.1,linear_probe,44.0771283420648,293.84752228043203,8.81542566841296,70.92092237942954
638,True,5,58.04016137179051,58.3,2.1,linear_probe,43.04016137179051,286.9344091452701,8.608032274358102,69.67606407177732
639,True,5,59.26139178084414,58.3,2.1,linear_probe,44.26139178084414,295.0759452056276,8.852278356168828,71.1421269878081
640,True,5,57.256442747252244,58.3,2.1,linear_probe,42.256442747252244,281.70961831501495,8.45128854945045,68.73522538685744
641,True,5,57.91660515380296,58.3,2.1,linear_probe,42.91660515380296,286.1107010253531,8.583321030760592,69.52773727947535
642,True,5,56.22108863564077,58.3,2.1,linear_probe,41.22108863564077,274.8072575709385,8.244217727128154,67.49230328408255
643,True,5,58.2264840189869,58.3,2.1,linear_probe,43.2264840189869,288.1765601265793,8.64529680379738,69.89974071907191
644,True,5,56.59689818637942,58.3,2.1,linear_probe,41.59689818637942,277.3126545758628,8.319379637275883,67.9434552057376
645,True,5,55.96050245465981,58.3,2.1,linear_probe,40.96050245465981,273.0700163643987,8.192100490931962,67.17947473548597
646,True,5,58.84318841049631,58.3,2.1,linear_probe,43.84318841049631,292.2879227366421,8.768637682099262,70.64008212544576
647,True,5,58.74675352930108,58.3,2.1,linear_probe,43.74675352930108,291.64502352867385,8.749350705860216,70.5243139607456
648,True,5,59.944034843392,58.3,2.1,linear_probe,44.944034843392,299.6268989559467,8.9888069686784,71.96162646265546
649,True,5,57.39463630389229,58.3,2.1,linear_probe,42.39463630389229,282.63090869261526,8.478927260778459,68.90112401427646
650,True,5,59.15691097835718,58.3,2.1,linear_probe,44.15691097835718,294.3794065223812,8.831382195671436,71.01669985397021
651,True,5,59.45667490177469,58.3,2.1,linear_probe,44.45667490177469,296.37783267849795,8.891334980354937,71.37656050633217
652,True,5,59.234024996446344,58.3,2.1,linear_probe,44.234024996446344,294.89349997630893,8.846804999289269,71.1092737052177
653,True,5,56.5661272661155,58.3,2.1,linear_probe,41.5661272661155,277.10751510743665,8.313225453223101,67.90651532546879
654,True,5,58.613663312769496,58.3,2.1,linear_probe,43.613663312769496,290.7577554184633,8.722732662553899,70.36454179204021
655,True,5,59.064694621714786,58.3,2.1,linear_probe,44.064694621714786,293.7646308114319,8.812938924342957,70.90599594443552
656,True,5,58.31507478050668,58.3,2.1,linear_probe,43.31507478050668,288.7671652033779,8.663014956101335,70.00609217347741
657,True,5,53.91839691742072,58.3,2.1,linear_probe,38.91839691742072,259.4559794494715,7.783679383484144,64.72796748790003
658,True,5,58.637028210344305,58.3,2.1,linear_probe,43.637028210344305,290.9135214022954,8.727405642068861,70.39259088876868
659,True,5,62.9463151827342,58.3,2.1,linear_probe,47.9463151827342,319.642101218228,9.589263036546841,75.56580454109748
660,True,5,57.54391753561033,58.3,2.1,linear_probe,42.54391753561033,283.6261169040689,8.508783507122066,69.08033317600281
661,True,5,56.77103809450382,58.3,2.1,linear_probe,41.77103809450382,278.47358729669213,8.354207618900764,68.15250671609103
662,True,5,59.084031975393934,58.3,2.1,linear_probe,44.084031975393934,293.89354650262624,8.816806395078787,70.92921005449452
663,True,5,58.955994241979795,58.3,2.1,linear_probe,43.955994241979795,293.0399616131986,8.79119884839596,70.77550329169243
664,True,5,60.80474384737447,58.3,2.1,linear_probe,45.80474384737447,305.36495898249643,9.160948769474894,72.99489057307859
665,True,5,55.658476872591336,58.3,2.1,linear_probe,40.658476872591336,271.05651248394224,8.131695374518268,66.81689900671229
666,True,5,59.83589853040748,58.3,2.1,linear_probe,44.83589853040748,298.90599020271657,8.967179706081497,71.83181096087333
667,True,5,59.53988632862807,58.3,2.1,linear_probe,44.53988632862807,296.93257552418714,8.907977265725615,71.47645417602409
668,True,5,58.00149227242485,58.3,2.1,linear_probe,43.00149227242485,286.676615149499,8.60029845448497,69.6296425839434
669,True,5,59.011243367635544,58.3,2.1,linear_probe,44.011243367635544,293.4082891175703,8.802248673527108,70.84182877267172
670,True,5,60.46186071135655,58.3,2.1,linear_probe,45.46186071135655,303.07907140904365,9.09237214227131,72.5832661600919
671,True,5,60.131862298059744,58.3,2.1,linear_probe,45.131862298059744,300.8790819870649,9.026372459611949,72.1871096015123
672,True,5,55.89965944464517,58.3,2.1,linear_probe,40.89965944464517,272.6643962976345,8.179931888929033,67.10643390713706
673,True,5,60.02233219218652,58.3,2.1,linear_probe,45.02233219218652,300.14888128124346,9.004466438437303,72.05562087897542
674,True,5,58.164153929431706,58.3,2.1,linear_probe,43.164153929431706,287.76102619621133,8.632830785886341,69.82491468119053
675,True,5,58.45303560583258,58.3,2.1,linear_probe,43.45303560583258,289.6869040388839,8.690607121166517,70.17171141156373
676,True,5,58.45371368110356,58.3,2.1,linear_probe,43.45371368110356,289.6914245406904,8.690742736220711,70.17252542749527
677,True,5,57.98448972352365,58.3,2.1,linear_probe,42.98448972352365,286.563264823491,8.59689794470473,69.6092313607727
678,True,5,60.80258574392484,58.3,2.1,linear_probe,45.80258574392484,305.35057162616556,9.160517148784967,72.99229981263487
679,True,5,58.12419228431665,58.3,2.1,linear_probe,43.12419228431665,287.49461522877766,8.62483845686333,69.7769415177871
680,True,5,55.948953130395346,58.3,2.1,linear_probe,40.948953130395346,272.99302086930226,8.18979062607907,67.1656100004746
681,True,5,57.473587302463564,58.3,2.1,linear_probe,42.473587302463564,283.1572486830905,8.494717460492712,68.99590312420597
682,True,5,58.675258905301995,58.3,2.1,linear_probe,43.675258905301995,291.1683927020133,8.735051781060399,70.43848608079472
683,True,5,60.881351047023806,58.3,2.1,linear_probe,45.881351047023806,305.87567364682536,9.17627020940476,73.0868559988281
684,True,5,59.56649883839255,58.3,2.1,linear_probe,44.56649883839255,297.1099922559503,8.91329976767851,71.5084019668578
685,True,5,56.51387591463121,58.3,2.1,linear_probe,41.51387591463121,276.759172764208,8.302775182926242,67.84378861300266
686,True,5,63.51889882502567,58.3,2.1,linear_probe,48.51889882502567,323.45932550017113,9.703779765005134,76.2531798619756
687,True,5,58.85602815305376,58.3,2.1,linear_probe,43.85602815305376,292.37352102035834,8.771205630610751,70.65549598205733
688,True,5,60.97832054979793,58.3,2.1,linear_probe,45.97832054979793,306.52213699865285,9.195664109959585,73.20326596614397
689,True,5,57.981399689487816,58.3,2.1,linear_probe,42.981399689487816,286.54266459658544,8.596279937897563,69.60552183611983
690,True,5,59.42005441388144,58.3,2.1,linear_probe,44.42005441388144,296.1336960925429,8.884010882776288,71.33259833599213
691,True,5,60.06288385948865,58.3,2.1,linear_probe,45.06288385948865,300.41922572992434,9.01257677189773,72.10430235232731
692,True,5,60.85820889468393,58.3,2.1,linear_probe,45.85820889468393,305.72139263122625,9.171641778936786,73.05907430334206
693,True,5,60.52047344129427,58.3,2.1,linear_probe,45.52047344129427,303.4698229419618,9.104094688258854,72.65362958138569
694,True,5,60.13161370015325,58.3,2.1,linear_probe,45.13161370015325,300.8774246676884,9.02632274003065,72.18681116464977
695,True,5,57.63831786449237,58.3,2.1,linear_probe,42.63831786449237,284.2554524299492,8.527663572898474,69.19365890095122
696,True,5,57.099333311892266,58.3,2.1,linear_probe,42.099333311892266,280.6622220792818,8.419866662378453,68.54661862171942
697,True,5,58.99847577168081,58.3,2.1,linear_probe,43.99847577168081,293.3231718112054,8.799695154336161,70.82650152662762
698,True,5,60.25956895191624,58.3,2.1,linear_probe,45.25956895191624,301.73045967944165,9.05191379038325,72.34041890986343
699,True,5,57.832286528369124,58.3,2.1,linear_probe,42.832286528369124,285.5485768557942,8.566457305673826,69.42651443981887
700,True,5,60.53686112800021,58.3,2.1,linear_probe,45.53686112800021,303.5790741866681,9.107372225600042,72.67330267467013
701,True,5,61.350495165520975,58.3,2.1,linear_probe,46.350495165520975,309.0033011034732,9.270099033104195,73.6500542203133
702,True,5,56.37572606994581,58.3,2.1,linear_probe,41.37572606994581,275.83817379963875,8.275145213989163,67.67794246091935
703,True,5,56.54246652202781,58.3,2.1,linear_probe,41.54246652202781,276.9497768135187,8.308493304405562,67.8781110708617
704,True,5,58.00521237629879,58.3,2.1,linear_probe,43.00521237629879,286.70141584199195,8.601042475259758,69.63410849495654
705,True,5,58.94598660319731,58.3,2.1,linear_probe,43.94598660319731,292.9732440213154,8.789197320639463,70.7634893195646
706,True,5,57.19840927108919,58.3,2.1,linear_probe,42.19840927108919,281.3227284739279,8.439681854217838,68.66555734824632
707,True,5,61.139625625621,58.3,2.1,linear_probe,46.139625625621,307.5975041708067,9.2279251251242,73.39690951455103
708,True,5,59.19054040918874,58.3,2.1,linear_probe,44.19054040918874,294.60360272792497,8.838108081837749,71.05707131955431
709,True,5,58.38283880130555,58.3,2.1,linear_probe,43.38283880130555,289.21892534203704,8.676567760261111,70.08744153818193
710,True,5,55.28458999987609,58.3,2.1,linear_probe,40.28458999987609,268.56393333250725,8.056917999975218,66.36805522194008
711,True,5,55.53678678550223,58.3,2.1,linear_probe,40.53678678550223,270.2452452366815,8.107357357100446,66.67081246758971
712,True,5,58.89011942559179,58.3,2.1,linear_probe,43.89011942559179,292.60079617061194,8.778023885118358,70.69642187946194
713,True,5,53.82154918507484,58.3,2.1,linear_probe,38.82154918507484,258.810327900499,7.764309837014968,64.61170370357124
714,True,5,60.426538560252546,58.3,2.1,linear_probe,45.426538560252546,302.8435904016836,9.08530771205051,72.54086261735
715,True,5,57.96787692681812,58.3,2.1,linear_probe,42.96787692681812,286.4525128454541,8.593575385363625,69.5892880273927
716,True,5,65.11049523614894,58.3,2.1,linear_probe,50.110495236148935,334.06996824099286,10.022099047229787,78.16385982730965
717,True,5,63.14662412629383,58.3,2.1,linear_probe,48.14662412629383,320.9774941752922,9.629324825258767,75.80627146013666
718,True,5,57.91895695458021,58.3,2.1,linear_probe,42.91895695458021,286.1263796972014,8.583791390916042,69.53056056972414
719,True,5,58.076692294684236,58.3,2.1,linear_probe,43.076692294684236,287.1779486312283,8.615338458936847,69.71991872110954
720,True,5,60.39072117940426,58.3,2.1,linear_probe,45.39072117940426,302.60480786269505,9.078144235880853,72.49786456110957
721,True,5,61.876662480827875,58.3,2.1,linear_probe,46.876662480827875,312.5110832055192,9.375332496165575,74.28170766005748
722,True,5,54.86013897938436,58.3,2.1,linear_probe,39.86013897938436,265.7342598625624,7.972027795876872,65.85851017933297
723,True,5,54.54861152275515,58.3,2.1,linear_probe,39.54861152275515,263.657410151701,7.90972230455103,65.48452763836153
724,True,5,56.993726908335795,58.3,2.1,linear_probe,41.993726908335795,279.9581793889053,8.398745381667158,68.4198402260934
725,True,5,59.523748924665114,58.3,2.1,linear_probe,44.523748924665114,296.82499283110076,8.904749784933022,71.45708154221502
726,True,5,59.34343454006595,58.3,2.1,linear_probe,44.34343454006595,295.622896933773,8.86868690801319,71.2406176951572
727,True,5,60.54652005546608,58.3,2.1,linear_probe,45.54652005546608,303.64346703644054,9.109304011093217,72.68489802576961
728,True,5,55.78063519043285,58.3,2.1,linear_probe,40.78063519043285,271.8709012695523,8.15612703808657,66.96354764757845
729,True,5,53.43609788776536,58.3,2.1,linear_probe,38.43609788776536,256.2406525851024,7.687219577553071,64.1489770561409
730,True,5,60.101829810134504,58.3,2.1,linear_probe,45.101829810134504,300.67886540089665,9.0203659620269,72.15105619463927
731,True,5,56.560787826773,58.3,2.1,linear_probe,41.560787826773,277.0719188451534,8.3121575653546,67.90010543430132
732,True,5,54.06117548478386,58.3,2.1,linear_probe,39.06117548478386,260.40783656522575,7.812235096956772,64.89937032987258
733,True,5,58.604633866514696,58.3,2.1,linear_probe,43.604633866514696,290.697559110098,8.720926773302939,70.3537021206659
734,True,5,59.96566894525922,58.3,2.1,linear_probe,44.96566894525922,299.7711263017281,8.993133789051843,71.98759777342043
735,True,5,58.04368002254532,58.3,2.1,linear_probe,43.04368002254532,286.95786681696876,8.608736004509064,69.68028814231131
736,True,5,57.33851838901677,58.3,2.1,linear_probe,42.33851838901677,282.2567892601118,8.467703677803353,68.83375556904775
737,True,5,57.96533931249359,58.3,2.1,linear_probe,42.96533931249359,286.435595416624,8.593067862498717,69.58624167166097
738,True,5,57.52177619895836,58.3,2.1,linear_probe,42.52177619895836,283.4785079930557,8.504355239791671,69.053752939926
739,True,5,55.469101064925646,58.3,2.1,linear_probe,40.469101064925646,269.7940070995043,8.093820212985129,66.58955710075108
740,True,5,56.79917057832009,58.3,2.1,linear_probe,41.79917057832009,278.6611371888006,8.359834115664018,68.18627920566638
741,True,5,59.394687800529006,58.3,2.1,linear_probe,44.394687800529006,295.96458533686,8.8789375601058,71.30214621912245
742,True,5,58.97552493689065,58.3,2.1,linear_probe,43.97552493689065,293.17016624593765,8.79510498737813,70.7989495040704
743,True,5,58.65292559253032,58.3,2.1,linear_probe,43.65292559253032,291.01950395020214,8.730585118506065,70.41167538118887
744,True,5,56.2101881881079,58.3,2.1,linear_probe,41.2101881881079,274.7345879207193,8.24203763762158,67.47921751273458
745,True,5,57.918843359515094,58.3,2.1,linear_probe,42.918843359515094,286.1256223967673,8.58376867190302,69.53042420109855
746,True,5,53.72816340247,58.3,2.1,linear_probe,38.72816340247,258.18775601646666,7.745632680494,64.49959592133254
747,True,5,58.67480099415931,58.3,2.1,linear_probe,43.67480099415931,291.1653399610621,8.734960198831862,70.43793636753819
748,True,5,61.300601186408485,58.3,2.1,linear_probe,46.300601186408485,308.67067457605657,9.260120237281697,73.59015748668486
749,True,5,55.20432252271158,58.3,2.1,linear_probe,40.20432252271158,268.0288168180772,8.040864504542316,66.27169570553612
750,True,5,57.06955188603271,58.3,2.1,linear_probe,42.06955188603271,280.4636792402181,8.413910377206543,68.51086660988321
751,True,5,58.99112423529127,58.3,2.1,linear_probe,43.99112423529127,293.27416156860846,8.798224847058254,70.81767615281065
752,True,5,60.930969532297716,58.3,2.1,linear_probe,45.930969532297716,306.2064635486514,9.186193906459543,73.14642200756029
753,True,5,57.35872830576968,58.3,2.1,linear_probe,42.35872830576968,282.3915220384646,8.471745661153935,68.85801717379314
754,True,5,56.84627430854162,58.3,2.1,linear_probe,41.84627430854162,278.9751620569441,8.369254861708324,68.24282630077025
755,True,5,54.16526140092622,58.3,2.1,linear_probe,39.16526140092622,261.10174267284145,7.833052280185244,65.02432341047566
756,True,5,58.51722007154702,58.3,2.1,linear_probe,43.51722007154702,290.1148004769801,8.703444014309405,70.24876359129296
757,True,5,62.588359684301864,58.3,2.1,linear_probe,47.588359684301864,317.2557312286791,9.517671936860372,75.13608605558447
758,True,5,58.882452770125816,58.3,2.1,linear_probe,43.882452770125816,292.5496851341721,8.776490554025163,70.68721821143555
759,True,5,58.253214143714196,58.3,2.1,linear_probe,43.253214143714196,288.35476095809463,8.65064282874284,69.93182970433878
760,True,5,58.976372852610666,58.3,2.1,linear_probe,43.976372852610666,293.1758190174044,8.795274570522134,70.79996741009684
761,True,5,58.27670679170793,58.3,2.1,linear_probe,43.27670679170793,288.5113786113862,8.655341358341586,69.96003216291469
762,True,5,56.592669818253725,58.3,2.1,linear_probe,41.592669818253725,277.2844654550248,8.318533963650745,67.93837913355789
763,True,5,60.02888782292318,58.3,2.1,linear_probe,45.02888782292318,300.19258548615454,9.005777564584637,72.06349078382135
764,True,5,58.77409919853468,58.3,2.1,linear_probe,43.77409919853468,291.82732799023114,8.754819839706936,70.55714189499962
765,True,5,58.336987829060675,58.3,2.1,linear_probe,43.336987829060675,288.91325219373783,8.667397565812134,70.0323983542145
766,True,5,56.25173134271567,58.3,2.1,linear_probe,41.25173134271567,275.01154228477117,8.250346268543135,67.5290892469576
767,True,5,61.03736665706299,58.3,2.1,linear_probe,46.03736665706299,306.91577771375324,9.207473331412597,73.27414964833491
768,True,5,59.69587576519953,58.3,2.1,linear_probe,44.69587576519953,297.9725051013302,8.939175153039907,71.66371640480136
769,True,5,57.13886624152866,58.3,2.1,linear_probe,42.13886624152866,280.9257749435244,8.427773248305732,68.59407712068267
770,True,5,60.40383219273207,58.3,2.1,linear_probe,45.40383219273207,302.69221461821377,9.080766438546414,72.51360407290764
771,True,5,57.25510123939106,58.3,2.1,linear_probe,42.25510123939106,281.70067492927376,8.451020247878212,68.73361493324256
772,True,5,56.65779266572682,58.3,2.1,linear_probe,41.65779266572682,277.71861777151213,8.331558533145364,68.01655782200098
773,True,5,56.7046234532914,58.3,2.1,linear_probe,41.7046234532914,278.03082302194264,8.34092469065828,68.07277725485163
774,True,5,54.580756038515005,58.3,2.1,linear_probe,39.580756038515005,263.87170692343335,7.916151207703001,65.52311649281513
775,True,5,59.29023899887823,58.3,2.1,linear_probe,44.29023899887823,295.26825999252156,8.858047799775646,71.17675750165454
776,True,5,54.454595755489464,58.3,2.1,linear_probe,39.454595755489464,263.03063836992976,7.890919151097893,65.37166357201617
777,True,5,55.72026795434189,58.3,2.1,linear_probe,40.72026795434189,271.46845302894593,8.144053590868378,66.89107797640084
778,True,5,53.941265180935076,58.3,2.1,linear_probe,38.941265180935076,259.6084345395672,7.788253036187015,64.75542038527621
779,True,5,58.119253645139125,58.3,2.1,linear_probe,43.119253645139125,287.46169096759417,8.623850729027826,69.77101277927866
780,True,5,57.98432703342907,58.3,2.1,linear_probe,42.98432703342907,286.56218022286043,8.596865406685813,69.6090360545367
781,True,5,57.61393795230863,58.3,2.1,linear_probe,42.61393795230863,284.0929196820575,8.522787590461727,69.16439129929007
782,True,5,56.11058684119179,58.3,2.1,linear_probe,41.11058684119179,274.0705789412786,8.222117368238358,67.35964806865762
783,True,5,55.838309117783055,58.3,2.1,linear_probe,40.838309117783055,272.2553941185537,8.16766182355661,67.03278405496165
784,True,5,59.275176713447806,58.3,2.1,linear_probe,44.275176713447806,295.16784475631874,8.855035342689561,71.1586755263479
785,True,5,57.14384094341217,58.3,2.1,linear_probe,42.14384094341217,280.95893962274783,8.428768188682435,68.60004915175531
786,True,5,58.9643524752259,58.3,2.1,linear_probe,43.9643524752259,293.0956831681727,8.79287049504518,70.78553718514515
787,True,5,56.44097775913913,58.3,2.1,linear_probe,41.44097775913913,276.2731850609276,8.288195551827826,67.75627582129547
788,True,5,58.68023175981927,58.3,2.1,linear_probe,43.68023175981927,291.20154506546186,8.736046351963854,70.44445589414079
789,True,5,61.03688387836373,58.3,2.1,linear_probe,46.03688387836373,306.91255918909155,9.207376775672746,73.27357008206931
790,True,5,59.53094818082484,58.3,2.1,linear_probe,44.53094818082484,296.8729878721656,8.906189636164969,71.46572410663246
791,True,5,57.43393098174539,58.3,2.1,linear_probe,42.43393098174539,282.89287321163596,8.486786196349078,68.94829649669315
792,True,5,58.84011783774744,58.3,2.1,linear_probe,43.84011783774744,292.2674522516496,8.768023567549488,70.6363959636824
793,True,5,57.79460313348655,58.3,2.1,linear_probe,42.79460313348655,285.29735422324364,8.55892062669731,69.38127627069214
794,True,5,58.31654838785892,58.3,2.1,linear_probe,43.31654838785892,288.7769892523928,8.663309677571785,70.00786120991468
795,True,5,57.61621679048814,58.3,2.1,linear_probe,42.61621679048814,284.1081119365876,8.523243358097627,69.16712699938552
796,True,5,57.954896067640675,58.3,2.1,linear_probe,42.954896067640675,286.36597378427115,8.590979213528135,69.57370476307403
797,True,5,58.74539604145576,58.3,2.1,linear_probe,43.74539604145576,291.6359736097051,8.749079208291153,70.5226843234763
798,True,5,56.2139467308779,58.3,2.1,linear_probe,41.2139467308779,274.7596448725193,8.24278934617558,67.48372956888103
799,True,5,56.166654463321045,58.3,2.1,linear_probe,41.166654463321045,274.444363088807,8.23333089266421,67.42695613844063
800,True,5,55.38406063695445,58.3,2.1,linear_probe,40.38406063695445,269.2270709130297,8.076812127390891,66.48746775144593
801,True,5,54.93943068054221,58.3,2.1,linear_probe,39.93943068054221,266.26287120361474,7.9878861361084414,65.95369829596905
